Order ID,Order Date,City,Customer Gender,Customer Age,Product Category,Product Name,Quantity Sold,Original Price (INR),Discount Percentage,Selling Price (INR),Total Revenue (INR),Cost Per Unit (INR),Profit (INR),Payment Method,Returned,Customer Rating
ORD-1690,2024-04-13,Hyderabad,Female,65,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,1833.52,1665.48,EMI,No,1
ORD-1691,2023-12-06,Kolkata,Female,35,Electronics,Smartphone,1,18999,15,16149.15,16149.15,10194.3,5954.85,Credit Card,No,4
ORD-1692,2024-01-15,Chennai,Female,18,Groceries,Rice (5kg),1,349,25,261.75,261.75,206.19,55.56,Cash,No,1
ORD-1693,2024-02-13,Ahmedabad,Male,51,Sports & Fitness,Skipping Rope,1,299,10,269.1,269.1,180.74,88.36,EMI,Yes,5
ORD-1694,2023-07-19,Bangalore,Female,52,Home & Kitchen,Curtains,1,1499,20,1199.2,1199.2,735.2,464.0,EMI,No,4
ORD-1695,2023-06-13,Chennai,Female,53,Home & Kitchen,Water Bottle,1,399,15,339.15,339.15,242.19,96.96,EMI,No,5
ORD-1696,2023-05-02,Ahmedabad,Male,41,Home & Kitchen,Water Bottle,1,399,25,299.25,299.25,232.25,67.0,Credit Card,No,5
ORD-1697,2024-03-15,Kolkata,Male,62,Clothing,Dress,1,1599,15,1359.15,1359.15,901.63,457.52,EMI,No,1
ORD-1698,2023-03-31,Bangalore,Female,18,Clothing,Jacket,3,2499,25,1874.25,5622.75,1351.74,1567.53,UPI,No,5
ORD-1699,2023-01-06,Ahmedabad,Female,39,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1913.81,935.24,EMI,No,1
ORD-1700,2024-04-16,Bangalore,Female,36,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,886.23,462.87,Cash,No,1
ORD-1701,2023-04-09,Kolkata,Male,45,Sports & Fitness,Skipping Rope,1,299,5,284.05,284.05,151.31,132.74,UPI,No,2
ORD-1702,2024-05-03,Hyderabad,Female,35,Groceries,Atta (10kg),1,399,20,319.2,319.2,215.4,103.8,Debit Card,No,5
ORD-1703,2023-12-21,Bangalore,Male,54,Groceries,Biscuits Pack,1,79,15,67.15,67.15,40.59,26.56,Debit Card,No,3
ORD-1704,2024-05-23,Mumbai,Male,58,Electronics,Tablet,1,24999,0,24999.0,24999.0,15939.85,9059.15,Cash,No,3
ORD-1705,2024-02-24,Bangalore,Female,48,Groceries,Rice (5kg),2,349,15,296.65,593.3,171.8,249.7,Debit Card,No,5
ORD-1706,2023-12-02,Bangalore,Male,62,Groceries,Rice (5kg),1,349,0,349.0,349.0,190.94,158.06,UPI,No,2
ORD-1707,2023-04-03,Pune,Male,48,Clothing,Jacket,4,2499,0,2499.0,9996.0,1595.16,3615.36,Credit Card,Yes,3
ORD-1708,2023-03-02,Mumbai,Male,47,Electronics,Smartphone,1,18999,20,15199.2,15199.2,9962.32,5236.88,Credit Card,No,1
ORD-1709,2023-11-19,Chennai,Female,21,Clothing,Jacket,1,2499,0,2499.0,2499.0,1496.34,1002.66,EMI,No,1
ORD-1710,2023-02-03,Mumbai,Male,48,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,1080.02,534.13,UPI,No,1
ORD-1711,2024-05-31,Hyderabad,Male,59,Sports & Fitness,Running Shoes,1,2999,20,2399.2,2399.2,1776.23,622.97,Debit Card,No,5
ORD-1712,2024-04-24,Kolkata,Female,26,Home & Kitchen,Water Bottle,1,399,20,319.2,319.2,225.28,93.92,EMI,No,4
ORD-1713,2023-04-29,Bangalore,Female,30,Home & Kitchen,Pressure Cooker,1,1899,20,1519.2,1519.2,1155.74,363.46,UPI,No,1
ORD-1714,2023-08-07,Bangalore,Female,53,Electronics,Smartphone,1,18999,10,17099.1,17099.1,9812.19,7286.91,EMI,No,2
ORD-1715,2023-03-12,Pune,Female,34,Home & Kitchen,Bed Sheet Set,1,999,5,949.05,949.05,643.52,305.53,EMI,No,2
ORD-1716,2023-12-12,Hyderabad,Female,20,Clothing,Jacket,1,2499,20,1999.2,1999.2,1327.28,671.92,Cash,No,5
ORD-1717,2023-08-13,Bangalore,Female,32,Groceries,Biscuits Pack,2,79,20,63.2,126.4,44.2,38.0,Cash,No,3
ORD-1718,2024-02-20,Ahmedabad,Female,35,Clothing,Shoes,3,1999,0,1999.0,5997.0,1033.08,2897.76,Credit Card,No,4
ORD-1719,2023-12-10,Bangalore,Male,56,Groceries,Rice (5kg),4,349,10,314.1,1256.4,168.18,583.68,Credit Card,No,3
ORD-1720,2023-11-29,Hyderabad,Male,60,Electronics,Smartphone,1,18999,15,16149.15,16149.15,10939.41,5209.74,EMI,No,2
ORD-1721,2023-04-13,Kolkata,Male,56,Electronics,Smartphone,1,18999,15,16149.15,16149.15,11509.25,4639.9,Credit Card,No,3
ORD-1722,2024-03-31,Bangalore,Male,43,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,1121.43,302.82,EMI,No,2
ORD-1723,2023-11-19,Delhi,Male,29,Groceries,Rice (5kg),2,349,25,261.75,523.5,226.73,70.04,Cash,No,5
ORD-1724,2024-01-01,Mumbai,Male,38,Electronics,Smartphone,1,18999,5,18049.05,18049.05,11817.12,6231.93,Credit Card,No,2
ORD-1725,2023-12-22,Pune,Male,46,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1729.65,819.5,UPI,Yes,4
ORD-1726,2023-04-13,Mumbai,Female,63,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,1899.04,1425.01,EMI,No,1
ORD-1727,2023-08-25,Hyderabad,Male,37,Electronics,Smartphone,1,18999,0,18999.0,18999.0,12283.11,6715.89,Credit Card,No,5
ORD-1728,2023-05-02,Mumbai,Male,45,Electronics,Headphones,1,2999,10,2699.1,2699.1,1425.16,1273.94,Credit Card,No,3
ORD-1729,2023-03-07,Delhi,Male,59,Electronics,Tablet,1,24999,10,22499.1,22499.1,14383.73,8115.37,UPI,No,5
ORD-1730,2023-06-28,Chennai,Female,61,Sports & Fitness,Running Shoes,1,2999,10,2699.1,2699.1,1805.38,893.72,EMI,No,1
ORD-1731,2024-01-06,Ahmedabad,Male,59,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,877.08,1021.92,Credit Card,No,4
ORD-1732,2023-03-02,Ahmedabad,Female,20,Electronics,Tablet,1,24999,15,21249.15,21249.15,14835.05,6414.1,Debit Card,No,5
ORD-1733,2023-10-01,Hyderabad,Female,55,Clothing,Jeans,2,1299,25,974.25,1948.5,732.71,483.08,UPI,No,1
ORD-1734,2023-01-03,Bangalore,Female,38,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,787.57,486.58,Credit Card,No,3
ORD-1735,2023-01-12,Pune,Female,26,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,5823.02,2726.03,Cash,No,1
ORD-1736,2024-04-15,Bangalore,Male,32,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1698.7,1150.35,Debit Card,No,1
ORD-1737,2023-03-13,Kolkata,Male,40,Electronics,Smartphone,1,18999,20,15199.2,15199.2,8700.91,6498.29,Debit Card,Yes,5
ORD-1738,2024-02-28,Delhi,Male,42,Sports & Fitness,Running Shoes,1,2999,5,2849.05,2849.05,1357.91,1491.14,Cash,No,2
ORD-1739,2023-01-07,Ahmedabad,Female,54,Groceries,Biscuits Pack,3,79,15,67.15,201.45,47.47,59.04,Debit Card,No,5
ORD-1740,2024-03-09,Chennai,Female,60,Groceries,Cooking Oil,1,189,15,160.65,160.65,93.78,66.87,Debit Card,No,2
ORD-1741,2024-04-13,Ahmedabad,Female,19,Groceries,Biscuits Pack,2,79,20,63.2,126.4,36.78,52.84,EMI,No,4
ORD-1742,2023-04-28,Mumbai,Male,30,Electronics,Headphones,1,2999,5,2849.05,2849.05,1484.89,1364.16,Cash,No,2
ORD-1743,2023-04-12,Delhi,Female,64,Sports & Fitness,Dumbbells,1,2199,0,2199.0,2199.0,1144.61,1054.39,Credit Card,No,5
ORD-1744,2023-04-07,Chennai,Female,39,Home & Kitchen,Pressure Cooker,1,1899,0,1899.0,1899.0,1045.64,853.36,EMI,No,5
ORD-1745,2023-11-17,Bangalore,Male,42,Sports & Fitness,Protein Powder,1,1999,25,1499.25,1499.25,1288.48,210.77,EMI,No,1
ORD-1746,2023-12-14,Kolkata,Male,50,Clothing,Jacket,2,2499,20,1999.2,3998.4,1158.12,1682.16,EMI,No,2
ORD-1747,2024-06-05,Bangalore,Male,64,Groceries,Biscuits Pack,1,79,10,71.1,71.1,45.94,25.16,Cash,No,1
ORD-1748,2023-07-01,Bangalore,Male,26,Sports & Fitness,Dumbbells,1,2199,20,1759.2,1759.2,1119.09,640.11,Debit Card,Yes,1
ORD-1749,2023-10-12,Delhi,Male,44,Groceries,Tea Powder,2,299,10,269.1,538.2,178.27,181.66,UPI,No,2
ORD-1750,2023-01-11,Mumbai,Female,63,Clothing,T-Shirt,1,599,5,569.05,569.05,345.51,223.54,Debit Card,No,2
ORD-1751,2023-05-14,Bangalore,Male,33,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,929.53,419.57,UPI,No,1
ORD-1752,2023-05-14,Mumbai,Female,34,Sports & Fitness,Yoga Mat,1,799,15,679.15,679.15,413.16,265.99,Cash,No,1
ORD-1753,2023-12-19,Pune,Female,55,Sports & Fitness,Dumbbells,1,2199,15,1869.15,1869.15,1190.5,678.65,Credit Card,No,2
ORD-1754,2023-05-16,Delhi,Female,61,Electronics,Smartphone,1,18999,25,14249.25,14249.25,9164.73,5084.52,Credit Card,No,4
ORD-1755,2023-02-11,Mumbai,Female,33,Clothing,Shoes,2,1999,25,1499.25,2998.5,947.26,1103.98,EMI,No,1
ORD-1756,2024-02-01,Chennai,Male,44,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,1971.68,1352.37,Cash,Yes,1
ORD-1757,2024-01-11,Kolkata,Female,47,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,256.86,102.24,Credit Card,No,4
ORD-1758,2023-06-06,Pune,Female,21,Electronics,Tablet,1,24999,20,19999.2,19999.2,15270.3,4728.9,UPI,No,3
ORD-1759,2023-11-04,Chennai,Female,56,Electronics,Smartwatch,1,8999,15,7649.15,7649.15,4754.2,2894.95,Debit Card,No,5
ORD-1760,2024-03-02,Chennai,Male,28,Groceries,Rice (5kg),4,349,10,314.1,1256.4,168.73,581.48,Cash,No,1
ORD-1761,2023-04-01,Bangalore,Female,59,Groceries,Cooking Oil,2,189,10,170.1,340.2,114.75,110.7,EMI,No,3
ORD-1762,2023-06-04,Mumbai,Female,56,Electronics,Tablet,1,24999,20,19999.2,19999.2,14430.58,5568.62,EMI,No,5
ORD-1763,2024-02-22,Delhi,Female,34,Clothing,Jeans,3,1299,25,974.25,2922.75,820.3,461.85,Debit Card,No,3
ORD-1764,2023-09-03,Mumbai,Female,52,Clothing,Dress,2,1599,15,1359.15,2718.3,1003.84,710.62,Debit Card,No,3
ORD-1765,2023-07-27,Pune,Female,43,Electronics,Laptop,1,54999,0,54999.0,54999.0,25615.08,29383.92,Credit Card,No,3
ORD-1766,2024-01-14,Hyderabad,Female,39,Home & Kitchen,Curtains,1,1499,25,1124.25,1124.25,843.55,280.7,Cash,No,3
ORD-1767,2023-12-10,Ahmedabad,Female,43,Clothing,Dress,4,1599,5,1519.05,6076.2,838.11,2723.76,Cash,No,5
ORD-1768,2024-05-29,Hyderabad,Male,23,Home & Kitchen,Pressure Cooker,1,1899,15,1614.15,1614.15,933.78,680.37,Debit Card,No,3
ORD-1769,2023-01-23,Hyderabad,Male,39,Sports & Fitness,Yoga Mat,1,799,20,639.2,639.2,412.61,226.59,Debit Card,No,5
ORD-1770,2023-05-27,Ahmedabad,Male,25,Groceries,Biscuits Pack,4,79,20,63.2,252.8,41.82,85.52,Debit Card,Yes,3
ORD-1771,2023-05-20,Kolkata,Male,36,Clothing,Dress,1,1599,25,1199.25,1199.25,804.52,394.73,Credit Card,No,3
ORD-1772,2023-07-20,Pune,Female,31,Clothing,Jeans,1,1299,15,1104.15,1104.15,662.75,441.4,Credit Card,No,4
ORD-1773,2023-08-14,Mumbai,Male,52,Home & Kitchen,Mixer Grinder,1,3499,0,3499.0,3499.0,2247.09,1251.91,Credit Card,No,5
ORD-1774,2023-12-31,Ahmedabad,Male,53,Clothing,Jeans,1,1299,0,1299.0,1299.0,680.25,618.75,UPI,No,2
ORD-1775,2024-01-07,Ahmedabad,Male,25,Groceries,Cooking Oil,4,189,15,160.65,642.6,94.87,263.12,Cash,No,2
ORD-1776,2023-01-26,Bangalore,Male,46,Sports & Fitness,Protein Powder,1,1999,10,1799.1,1799.1,1249.5,549.6,Cash,No,5
ORD-1777,2024-03-16,Ahmedabad,Male,25,Home & Kitchen,Bed Sheet Set,1,999,15,849.15,849.15,487.17,361.98,UPI,No,1
ORD-1778,2024-01-01,Pune,Female,59,Clothing,Jacket,1,2499,20,1999.2,1999.2,1136.84,862.36,EMI,No,1
ORD-1779,2023-02-07,Bangalore,Male,22,Electronics,Laptop,1,54999,15,46749.15,46749.15,34169.06,12580.09,UPI,No,4
ORD-1780,2023-07-19,Chennai,Male,31,Electronics,Smartwatch,1,8999,0,8999.0,8999.0,5137.02,3861.98,Cash,No,1
ORD-1781,2024-05-21,Pune,Female,63,Clothing,T-Shirt,1,599,5,569.05,569.05,293.28,275.77,Debit Card,No,4
ORD-1782,2023-06-30,Ahmedabad,Male,40,Electronics,Tablet,1,24999,25,18749.25,18749.25,12181.95,6567.3,Debit Card,No,5
ORD-1783,2023-12-27,Ahmedabad,Male,62,Clothing,Jeans,2,1299,5,1234.05,2468.1,623.72,1220.66,EMI,No,5
ORD-1784,2023-06-28,Chennai,Female,32,Electronics,Headphones,1,2999,10,2699.1,2699.1,1861.1,838.0,Debit Card,No,4
ORD-1785,2023-03-31,Delhi,Male,53,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1631.18,1367.82,Cash,Yes,2
ORD-1786,2024-02-03,Bangalore,Male,42,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1205.19,793.81,Credit Card,No,4
ORD-1787,2023-05-08,Chennai,Male,63,Clothing,Jacket,3,2499,0,2499.0,7497.0,1446.82,3156.54,Credit Card,No,4
ORD-1788,2024-03-21,Pune,Female,34,Groceries,Atta (10kg),4,399,10,359.1,1436.4,217.73,565.48,Debit Card,No,2
ORD-1789,2023-06-06,Hyderabad,Female,27,Clothing,Jeans,1,1299,25,974.25,974.25,749.46,224.79,UPI,No,5
ORD-1790,2023-06-07,Kolkata,Male,57,Clothing,Jeans,3,1299,25,974.25,2922.75,689.78,853.41,UPI,No,1
ORD-1791,2024-02-03,Delhi,Male,35,Clothing,Jacket,1,2499,5,2374.05,2374.05,1551.92,822.13,Cash,No,4
ORD-1792,2023-10-10,Pune,Male,53,Electronics,Laptop,1,54999,0,54999.0,54999.0,30090.69,24908.31,UPI,No,5
ORD-1793,2023-11-28,Kolkata,Male,43,Clothing,T-Shirt,1,599,25,449.25,449.25,295.88,153.37,Credit Card,No,3
ORD-1794,2024-02-13,Kolkata,Male,38,Clothing,Shoes,4,1999,25,1499.25,5997.0,1162.16,1348.36,UPI,No,1
ORD-1795,2024-01-06,Delhi,Female,23,Groceries,Biscuits Pack,1,79,20,63.2,63.2,48.18,15.02,Cash,No,3
ORD-1796,2023-03-15,Kolkata,Female,19,Electronics,Tablet,1,24999,25,18749.25,18749.25,12960.59,5788.66,EMI,No,1
ORD-1797,2024-01-20,Ahmedabad,Female,29,Sports & Fitness,Dumbbells,1,2199,20,1759.2,1759.2,1130.74,628.46,Credit Card,No,1
ORD-1798,2023-05-21,Bangalore,Male,22,Electronics,Headphones,1,2999,5,2849.05,2849.05,1610.22,1238.83,EMI,No,4
ORD-1799,2023-04-09,Chennai,Male,63,Clothing,T-Shirt,3,599,5,569.05,1707.15,278.33,872.16,Cash,No,5
ORD-1800,2024-02-18,Kolkata,Male,54,Home & Kitchen,Water Bottle,1,399,20,319.2,319.2,231.2,88.0,EMI,No,1
ORD-1801,2023-06-18,Bangalore,Male,46,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,743.9,530.25,Cash,No,1
ORD-1802,2024-04-16,Kolkata,Female,33,Groceries,Atta (10kg),4,399,20,319.2,1276.8,231.32,351.52,Debit Card,No,5
ORD-1803,2023-11-13,Kolkata,Female,37,Clothing,T-Shirt,1,599,20,479.2,479.2,345.02,134.18,Debit Card,Yes,5
ORD-1804,2023-12-09,Delhi,Male,40,Clothing,Jeans,2,1299,0,1299.0,2598.0,596.42,1405.16,Credit Card,No,4
ORD-1805,2024-01-23,Hyderabad,Female,18,Groceries,Biscuits Pack,4,79,20,63.2,252.8,48.18,60.08,Credit Card,Yes,4
ORD-1806,2024-04-20,Kolkata,Female,43,Home & Kitchen,Bed Sheet Set,1,999,10,899.1,899.1,558.39,340.71,UPI,No,5
ORD-1807,2024-04-05,Pune,Female,62,Groceries,Rice (5kg),2,349,15,296.65,593.3,183.97,225.36,Credit Card,No,3
ORD-1808,2023-02-03,Chennai,Female,30,Electronics,Smartwatch,1,8999,5,8549.05,8549.05,4684.89,3864.16,Credit Card,No,4
ORD-1809,2023-10-06,Ahmedabad,Female,23,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,974.1,625.1,Credit Card,No,5
ORD-1810,2024-01-02,Chennai,Male,62,Clothing,Shoes,4,1999,25,1499.25,5997.0,988.6,2042.6,UPI,No,1
ORD-1811,2023-07-03,Ahmedabad,Female,61,Groceries,Biscuits Pack,2,79,0,79.0,158.0,43.91,70.18,Debit Card,No,2
ORD-1812,2023-03-22,Pune,Female,44,Groceries,Atta (10kg),3,399,10,359.1,1077.3,228.37,392.19,Cash,No,3
ORD-1813,2023-09-26,Hyderabad,Male,43,Groceries,Cooking Oil,3,189,10,170.1,510.3,114.74,166.08,EMI,No,5
ORD-1814,2023-09-08,Hyderabad,Female,55,Sports & Fitness,Dumbbells,1,2199,25,1649.25,1649.25,1405.05,244.2,Cash,No,5
ORD-1815,2023-10-04,Bangalore,Male,32,Home & Kitchen,Bed Sheet Set,1,999,0,999.0,999.0,554.61,444.39,Credit Card,No,5
ORD-1816,2024-03-06,Chennai,Female,24,Clothing,Shoes,4,1999,25,1499.25,5997.0,1188.82,1241.72,Debit Card,No,1
ORD-1817,2024-04-01,Ahmedabad,Male,48,Clothing,T-Shirt,2,599,25,449.25,898.5,283.34,331.82,UPI,No,5
ORD-1818,2023-12-23,Ahmedabad,Male,26,Clothing,Dress,4,1599,25,1199.25,4797.0,838.05,1444.8,Credit Card,No,1
ORD-1819,2023-11-06,Delhi,Male,64,Groceries,Atta (10kg),3,399,15,339.15,1017.45,209.99,387.48,EMI,No,1
ORD-1820,2023-01-29,Chennai,Female,39,Clothing,Dress,2,1599,0,1599.0,3198.0,968.61,1260.78,Cash,No,5
ORD-1821,2024-02-06,Ahmedabad,Male,53,Clothing,Dress,3,1599,20,1279.2,3837.6,920.39,1076.43,Cash,No,1
ORD-1822,2023-08-12,Hyderabad,Male,34,Electronics,Headphones,1,2999,25,2249.25,2249.25,1565.78,683.47,UPI,No,2
ORD-1823,2023-03-28,Mumbai,Male,36,Electronics,Laptop,1,54999,20,43999.2,43999.2,30807.47,13191.73,Debit Card,No,4
ORD-1824,2023-06-11,Hyderabad,Male,34,Clothing,T-Shirt,2,599,5,569.05,1138.1,306.69,524.72,Cash,No,1
ORD-1825,2023-01-20,Kolkata,Female,52,Groceries,Cooking Oil,4,189,25,141.75,567.0,112.05,118.8,Credit Card,Yes,3
ORD-1826,2023-05-25,Mumbai,Male,59,Sports & Fitness,Running Shoes,1,2999,15,2549.15,2549.15,1801.36,747.79,Credit Card,No,4
ORD-1827,2024-03-24,Mumbai,Female,31,Groceries,Rice (5kg),3,349,15,296.65,889.95,170.19,379.38,UPI,Yes,2
ORD-1828,2024-01-11,Hyderabad,Female,43,Electronics,Laptop,1,54999,5,52249.05,52249.05,33715.12,18533.93,UPI,No,3
ORD-1829,2023-06-13,Chennai,Male,26,Clothing,Jeans,2,1299,5,1234.05,2468.1,746.56,974.98,Credit Card,No,4
ORD-1830,2023-04-21,Chennai,Female,44,Clothing,Jeans,2,1299,0,1299.0,2598.0,590.26,1417.48,Cash,No,1
ORD-1831,2024-03-14,Kolkata,Male,48,Home & Kitchen,Bed Sheet Set,1,999,0,999.0,999.0,536.97,462.03,EMI,No,3
ORD-1832,2023-09-13,Chennai,Male,23,Electronics,Laptop,1,54999,10,49499.1,49499.1,31808.73,17690.37,Debit Card,No,5
ORD-1833,2023-09-22,Hyderabad,Male,20,Home & Kitchen,Mixer Grinder,1,3499,5,3324.05,3324.05,1594.87,1729.18,Debit Card,No,4
ORD-1834,2023-03-11,Bangalore,Male,60,Sports & Fitness,Yoga Mat,1,799,0,799.0,799.0,432.13,366.87,Debit Card,No,3
ORD-1835,2023-03-01,Ahmedabad,Male,48,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,872.58,476.52,Cash,No,3
ORD-1836,2024-02-28,Bangalore,Female,21,Electronics,Tablet,1,24999,20,19999.2,19999.2,15927.94,4071.26,Cash,No,5
ORD-1837,2023-08-21,Ahmedabad,Male,39,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1214.84,684.21,EMI,No,1
ORD-1838,2023-07-04,Pune,Female,43,Clothing,Dress,1,1599,20,1279.2,1279.2,976.24,302.96,EMI,No,3
ORD-1839,2024-06-03,Ahmedabad,Male,29,Clothing,Jeans,2,1299,15,1104.15,2208.3,747.5,713.3,Credit Card,No,1
ORD-1840,2023-02-18,Mumbai,Male,62,Electronics,Tablet,1,24999,15,21249.15,21249.15,16079.41,5169.74,UPI,No,5
ORD-1841,2024-03-01,Delhi,Female,21,Sports & Fitness,Yoga Mat,1,799,25,599.25,599.25,505.98,93.27,Cash,No,1
ORD-1842,2023-08-19,Hyderabad,Female,29,Sports & Fitness,Dumbbells,1,2199,10,1979.1,1979.1,1035.1,944.0,EMI,No,1
ORD-1843,2024-05-20,Ahmedabad,Female,65,Electronics,Laptop,1,54999,5,52249.05,52249.05,26312.68,25936.37,UPI,No,5
ORD-1844,2024-04-10,Bangalore,Male,25,Clothing,Jeans,3,1299,0,1299.0,3897.0,807.24,1475.28,Cash,No,3
ORD-1845,2023-09-24,Mumbai,Male,30,Sports & Fitness,Protein Powder,1,1999,5,1899.05,1899.05,1262.88,636.17,UPI,No,4
ORD-1846,2023-01-19,Pune,Male,35,Groceries,Atta (10kg),4,399,20,319.2,1276.8,220.13,396.28,Cash,Yes,2
ORD-1847,2023-01-11,Pune,Male,57,Groceries,Atta (10kg),4,399,25,299.25,1197.0,240.67,234.32,UPI,No,4
ORD-1848,2024-05-23,Chennai,Male,56,Groceries,Atta (10kg),2,399,25,299.25,598.5,211.25,176.0,UPI,No,3
ORD-1849,2023-07-09,Bangalore,Male,40,Home & Kitchen,Curtains,1,1499,15,1274.15,1274.15,770.16,503.99,EMI,No,4
ORD-1850,2023-03-24,Bangalore,Male,59,Home & Kitchen,Bed Sheet Set,1,999,20,799.2,799.2,466.28,332.92,UPI,No,2
ORD-1851,2023-06-04,Kolkata,Male,20,Sports & Fitness,Running Shoes,1,2999,0,2999.0,2999.0,1392.34,1606.66,Debit Card,No,3
ORD-1852,2024-02-16,Bangalore,Female,29,Clothing,Jacket,4,2499,5,2374.05,9496.2,1458.6,3661.8,EMI,No,2
ORD-1853,2023-02-13,Hyderabad,Male,59,Home & Kitchen,Curtains,1,1499,0,1499.0,1499.0,775.05,723.95,EMI,No,2
ORD-1854,2023-07-29,Mumbai,Male,35,Electronics,Laptop,1,54999,25,41249.25,41249.25,30670.85,10578.4,EMI,No,2
ORD-1855,2023-06-10,Delhi,Male,22,Electronics,Smartphone,1,18999,5,18049.05,18049.05,11781.29,6267.76,UPI,No,5
ORD-1856,2023-04-26,Ahmedabad,Female,37,Groceries,Atta (10kg),4,399,5,379.05,1516.2,222.92,624.52,Credit Card,No,5
ORD-1857,2023-04-23,Mumbai,Female,37,Sports & Fitness,Running Shoes,1,2999,10,2699.1,2699.1,1683.2,1015.9,UPI,No,1
ORD-1858,2023-02-13,Ahmedabad,Female,58,Home & Kitchen,Mixer Grinder,1,3499,20,2799.2,2799.2,2224.01,575.19,EMI,No,3
ORD-1859,2024-06-17,Kolkata,Female,65,Groceries,Tea Powder,4,299,25,224.25,897.0,151.4,291.4,Credit Card,No,2
ORD-1860,2023-08-11,Kolkata,Male,29,Groceries,Cooking Oil,2,189,0,189.0,378.0,112.07,153.86,Credit Card,No,1
ORD-1861,2023-11-09,Hyderabad,Male,25,Electronics,Smartphone,1,18999,10,17099.1,17099.1,9169.28,7929.82,UPI,No,5
ORD-1862,2023-04-25,Kolkata,Female,54,Electronics,Smartwatch,1,8999,20,7199.2,7199.2,4853.19,2346.01,EMI,No,2
ORD-1863,2024-06-10,Kolkata,Female,44,Clothing,T-Shirt,1,599,25,449.25,449.25,276.38,172.87,Credit Card,No,2
ORD-1864,2023-01-03,Bangalore,Female,30,Electronics,Smartphone,1,18999,10,17099.1,17099.1,12107.1,4992.0,EMI,No,1
ORD-1865,2023-01-04,Chennai,Male,40,Groceries,Rice (5kg),2,349,10,314.1,628.2,175.91,276.38,EMI,No,4
ORD-1866,2023-06-25,Kolkata,Female,28,Sports & Fitness,Skipping Rope,1,299,0,299.0,299.0,138.12,160.88,Cash,No,2
ORD-1867,2023-08-21,Chennai,Male,48,Clothing,Shoes,4,1999,5,1899.05,7596.2,1168.69,2921.44,Cash,No,1
ORD-1868,2024-06-01,Ahmedabad,Male,33,Groceries,Rice (5kg),4,349,25,261.75,1047.0,169.41,369.36,Cash,No,1
ORD-1869,2023-01-01,Bangalore,Male,32,Electronics,Laptop,1,54999,5,52249.05,52249.05,32051.48,20197.57,EMI,No,5
ORD-1870,2024-06-04,Delhi,Female,38,Clothing,Dress,4,1599,5,1519.05,6076.2,955.3,2255.0,Credit Card,No,4
ORD-1871,2024-05-19,Pune,Male,18,Home & Kitchen,Pressure Cooker,1,1899,25,1424.25,1424.25,871.05,553.2,EMI,No,3
ORD-1872,2023-09-11,Ahmedabad,Female,25,Electronics,Tablet,1,24999,5,23749.05,23749.05,13584.9,10164.15,Cash,No,1
ORD-1873,2023-12-27,Chennai,Female,40,Sports & Fitness,Protein Powder,1,1999,20,1599.2,1599.2,1240.67,358.53,Cash,No,1
ORD-1874,2023-06-04,Kolkata,Female,28,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,883.19,465.91,EMI,No,5
ORD-1875,2023-04-07,Bangalore,Female,38,Clothing,Dress,2,1599,15,1359.15,2718.3,818.06,1082.18,Debit Card,No,4
ORD-1876,2023-01-10,Mumbai,Female,35,Home & Kitchen,Bed Sheet Set,1,999,5,949.05,949.05,565.3,383.75,Cash,No,5
ORD-1877,2024-02-26,Ahmedabad,Female,49,Home & Kitchen,Water Bottle,1,399,10,359.1,359.1,184.57,174.53,Credit Card,No,5
ORD-1878,2024-04-13,Hyderabad,Female,35,Groceries,Tea Powder,3,299,10,269.1,807.3,175.55,280.65,Credit Card,No,2
ORD-1879,2024-05-31,Ahmedabad,Female,31,Groceries,Rice (5kg),4,349,15,296.65,1186.6,173.98,490.68,Cash,No,5
ORD-1880,2024-06-30,Mumbai,Female,36,Electronics,Smartwatch,1,8999,10,8099.1,8099.1,5446.93,2652.17,UPI,Yes,5
ORD-1881,2023-06-20,Bangalore,Male,20,Sports & Fitness,Protein Powder,1,1999,0,1999.0,1999.0,1030.15,968.85,Debit Card,No,4
ORD-1882,2023-02-10,Mumbai,Male,52,Home & Kitchen,Curtains,1,1499,10,1349.1,1349.1,840.3,508.8,Debit Card,No,3
